pgt-sosnovoborsk;ПГТ Сосновоборск;Пензенская область;penzenskaya-obl;из ПГТ Сосновоборск;55.142838;61.417475
rp-tamala;Рабочий поселок Тамала;Пензенская область;penzenskaya-obl;из рабочего поселка Тамала;55.142838;61.417475
rp-shemysheyka;Рабочий поселок Шемышейка;Пензенская область;penzenskaya-obl;из рабочего поселка Шемышейка;55.142838;61.417475
rp-zolotarevka;Рабочий поселок Золотаревка;Пензенская область;penzenskaya-obl;из рабочего поселка Золотаревка;55.142838;61.417475
pgt-zvezdnyy-penzenskaya-obl;ПГТ Звездный;Пермский край;penzenskaya-obl;из ПГТ Звездный;55.142838;61.417475
gorod-perm;Город Пермь;Пермский край;permskiy-prikame-kray;из города Пермь;55.142838;61.417475
gorod-berezniki;Город Березники;Пермский край;permskiy-prikame-kray;из города Березники;55.142838;61.417475
gorod-aleksandrovsk;Город Александровск;Пермский край;permskiy-prikame-kray;из города Александровск;55.142838;61.417475
rp-vsevolodo-vilva;Рабочий поселок Всеволодо-Вильва;Пермский край;permskiy-prikame-kray;из рабочего поселка Всеволодо-Вильва;55.142838;61.417475
pgt-vsevolodo-vilva;ПГТ Всеволодо-Вильва;Пермский край;permskiy-prikame-kray;из ПГТ Всеволодо-Вильва;55.142838;61.417475
pgt-lunevka;ПГТ Луньевка;Пермский край;permskiy-prikame-kray;из ПГТ Луньевка;55.142838;61.417475
rp-yayva;Рабочий поселок Яйва;Пермский край;permskiy-prikame-kray;из рабочего поселка Яйва;55.142838;61.417475
pgt-yayva;ПГТ Яйва;Пермский край;permskiy-prikame-kray;из ПГТ Яйва;55.142838;61.417475
pgt-bashmaki;ПГТ Башмаки;Пермский край;permskiy-prikame-kray;из ПГТ Башмаки;55.142838;61.417475
gorod-gremyachinsk;Город Гремячинск;Пермский край;permskiy-prikame-kray;из города Гремячинск;55.142838;61.417475
rp-usva;Рабочий поселок Усьва;Пермский край;permskiy-prikame-kray;из рабочего поселка Усьва;55.142838;61.417475
rp-shumikhinskiy;Рабочий поселок Шумихинский;Пермский край;permskiy-prikame-kray;из рабочего поселка Шумихинский;55.142838;61.417475
rp-yubileynyy;Рабочий поселок Юбилейный;Пермский край;permskiy-prikame-kray;из рабочего поселка Юбилейный;55.142838;61.417475
gorod-gubakha;Город Губаха;Пермский край;permskiy-prikame-kray;из города Губаха;55.142838;61.417475
rp-ugleuralskiy;Рабочий поселок Углеуральский;Пермский край;permskiy-prikame-kray;из рабочего поселка Углеуральский;55.142838;61.417475
pgt-ugleuralskiy;ПГТ Углеуральский;Пермский край;permskiy-prikame-kray;из ПГТ Углеуральский;55.142838;61.417475
rp-shirokovskiy;Рабочий поселок Широковский;Пермский край;permskiy-prikame-kray;из рабочего поселка Широковский;55.142838;61.417475
gorod-dobryanka;Город Добрянка;Пермский край;permskiy-prikame-kray;из города Добрянка;55.142838;61.417475
rp-polazna;Рабочий поселок Полазна;Пермский край;permskiy-prikame-kray;из рабочего поселка Полазна;55.142838;61.417475
gorod-kizel;Город Кизел;Пермский край;permskiy-prikame-kray;из города Кизел;55.142838;61.417475
pgt-rudnichnyy-permskiy-prikame-kray;ПГТ Рудничный;Пермский край;permskiy-prikame-kray;из ПГТ Рудничный;55.142838;61.417475
gorod-krasnokamsk;Город Краснокамск;Пермский край;permskiy-prikame-kray;из города Краснокамск;55.142838;61.417475
gorod-kungur;Город Кунгур;Пермский край;permskiy-prikame-kray;из города Кунгур;55.142838;61.417475
pgt-dalniy-permskiy-prikame-kray;ПГТ Дальний;Пермский край;permskiy-prikame-kray;из ПГТ Дальний;55.142838;61.417475
pgt-kadochnikova;ПГТ Кадочникова;Пермский край;permskiy-prikame-kray;из ПГТ Кадочникова;55.142838;61.417475
pgt-kirova;ПГТ Кирова;Пермский край;permskiy-prikame-kray;из ПГТ Кирова;55.142838;61.417475
pgt-kirpichnogo-zavoda-permskiy-prikame-kray;ПГТ Кирпичного Завода;Пермский край;permskiy-prikame-kray;из ПГТ Кирпичного Завода;55.142838;61.417475
pgt-nagornyy-permskiy-prikame-kray;ПГТ Нагорный;Пермский край;permskiy-prikame-kray;из ПГТ Нагорный;55.142838;61.417475
pgt-pervomayka;ПГТ Первомайка;Пермский край;permskiy-prikame-kray;из ПГТ Первомайка;55.142838;61.417475
gorod-lysva;Город Лысьва;Пермский край;permskiy-prikame-kray;из города Лысьва;55.142838;61.417475
gorod-solikamsk;Город Соликамск;Пермский край;permskiy-prikame-kray;из города Соликамск;55.142838;61.417475
gorod-chaykovskiy;Город Чайковский;Пермский край;permskiy-prikame-kray;из города Чайковский;55.142838;61.417475
gorod-chusovoy;Город Чусовой;Пермский край;permskiy-prikame-kray;из города Чусовой;55.142838;61.417475
pgt-verkhnechusovskie-gorodki;ПГТ Верхнечусовские Городки;Пермский край;permskiy-prikame-kray;из ПГТ Верхнечусовские Городки;55.142838;61.417475
rp-kalino;Рабочий поселок Калино;Пермский край;permskiy-prikame-kray;из рабочего поселка Калино;55.142838;61.417475
rp-lyamino;Рабочий поселок Лямино;Пермский край;permskiy-prikame-kray;из рабочего поселка Лямино;55.142838;61.417475
rp-skalnyy;Рабочий поселок Скальный;Пермский край;permskiy-prikame-kray;из рабочего поселка Скальный;55.142838;61.417475
pgt-skalnyy;ПГТ Скальный;Пермский край;permskiy-prikame-kray;из ПГТ Скальный;55.142838;61.417475
gorod-kudymkar;Город Кудымкар;Пермский край;permskiy-prikame-kray;из города Кудымкар;55.142838;61.417475
gorod-krasnokamsk-permskiy-prikame-kray;Город Краснокамск;Пермский край;permskiy-prikame-kray;из города Краснокамск;55.142838;61.417475
rp-overyata;Рабочий поселок Оверята;Пермский край;permskiy-prikame-kray;из рабочего поселка Оверята;55.142838;61.417475
gorod-vereschagino;Город Верещагино;Пермский край;permskiy-prikame-kray;из города Верещагино;55.142838;61.417475
rp-sarany;Рабочий поселок Сараны;Пермский край;permskiy-prikame-kray;из рабочего поселка Сараны;55.142838;61.417475
rp-staryy-biser;Рабочий поселок Старый Бисер;Пермский край;permskiy-prikame-kray;из рабочего поселка Старый Бисер;55.142838;61.417475
rp-kuse-aleksandrovskiy;Рабочий поселок Кусье-Александровский;Пермский край;permskiy-prikame-kray;из рабочего поселка Кусье-Александровский;55.142838;61.417475
rp-pashiya;Рабочий поселок Пашия;Пермский край;permskiy-prikame-kray;из рабочего поселка Пашия;55.142838;61.417475
pgt-pashiya;ПГТ Пашия;Пермский край;permskiy-prikame-kray;из ПГТ Пашия;55.142838;61.417475
rp-biser;Рабочий поселок Бисер;Пермский край;permskiy-prikame-kray;из рабочего поселка Бисер;55.142838;61.417475
rp-medvedka;Рабочий поселок Медведка;Пермский край;permskiy-prikame-kray;из рабочего поселка Медведка;55.142838;61.417475
rp-promysla;Рабочий поселок Промысла;Пермский край;permskiy-prikame-kray;из рабочего поселка Промысла;55.142838;61.417475
rp-teplaya-gora;Рабочий поселок Теплая Гора;Пермский край;permskiy-prikame-kray;из рабочего поселка Теплая Гора;55.142838;61.417475
rp-novovilvenskiy;Рабочий поселок Нововильвенский;Пермский край;permskiy-prikame-kray;из рабочего поселка Нововильвенский;55.142838;61.417475
gorod-gornozavodsk;Город Горнозаводск;Пермский край;permskiy-prikame-kray;из города Горнозаводск;55.142838;61.417475
rp-ilinskiy-permskiy-prikame-kray;Рабочий поселок Ильинский;Пермский край;permskiy-prikame-kray;из рабочего поселка Ильинский;55.142838;61.417475
gorod-chermoz;Город Чермоз;Пермский край;permskiy-prikame-kray;из города Чермоз;55.142838;61.417475
gorod-krasnovishersk;Город Красновишерск;Пермский край;permskiy-prikame-kray;из города Красновишерск;55.142838;61.417475
rp-novoilinskiy;Рабочий поселок Новоильинский;Пермский край;permskiy-prikame-kray;из рабочего поселка Новоильинский;55.142838;61.417475
pgt-novoilinskiy;ПГТ Новоильинский;Пермский край;permskiy-prikame-kray;из ПГТ Новоильинский;55.142838;61.417475
rp-uralskiy;Рабочий поселок Уральский;Пермский край;permskiy-prikame-kray;из рабочего поселка Уральский;55.142838;61.417475
pgt-uralskiy;ПГТ Уральский;Пермский край;permskiy-prikame-kray;из ПГТ Уральский;55.142838;61.417475
gorod-nytva;Город Нытва;Пермский край;permskiy-prikame-kray;из города Нытва;55.142838;61.417475
rp-oktyabrskiy-permskiy-prikame-kray;Рабочий поселок Октябрьский;Пермский край;permskiy-prikame-kray;из рабочего поселка Октябрьский;55.142838;61.417475
pgt-oktyabrskiy-permskiy-prikame-kray;ПГТ Октябрьский;Пермский край;permskiy-prikame-kray;из ПГТ Октябрьский;55.142838;61.417475
rp-sars;Рабочий поселок Сарс;Пермский край;permskiy-prikame-kray;из рабочего поселка Сарс;55.142838;61.417475
pgt-oktyabrskiy-permskiy-prikame-kray;ПГТ Октябрьский;Пермский край;permskiy-prikame-kray;из ПГТ Октябрьский;55.142838;61.417475
pgt-sars;ПГТ Сарс;Пермский край;permskiy-prikame-kray;из ПГТ Сарс;55.142838;61.417475
gorod-osa;Город Оса;Пермский край;permskiy-prikame-kray;из города Оса;55.142838;61.417475
gorod-okhansk;Город Оханск;Пермский край;permskiy-prikame-kray;из города Оханск;55.142838;61.417475
rp-pavlovskiy;Рабочий поселок Павловский;Пермский край;permskiy-prikame-kray;из рабочего поселка Павловский;55.142838;61.417475
gorod-ocher;Город Очер;Пермский край;permskiy-prikame-kray;из города Очер;55.142838;61.417475
pgt-yugo-kamskiy;ПГТ Юго-Камский;Пермский край;permskiy-prikame-kray;из ПГТ Юго-Камский;55.142838;61.417475
rp-suksun;Рабочий поселок Суксун;Пермский край;permskiy-prikame-kray;из рабочего поселка Суксун;55.142838;61.417475
pgt-suksun;ПГТ Суксун;Пермский край;permskiy-prikame-kray;из ПГТ Суксун;55.142838;61.417475
pgt-orel;ПГТ Орел;Пермский край;permskiy-prikame-kray;из ПГТ Орел;55.142838;61.417475
pgt-ogurdino;ПГТ Огурдино;Пермский край;permskiy-prikame-kray;из ПГТ Огурдино;55.142838;61.417475
gorod-usole;Город Усолье;Пермский край;permskiy-prikame-kray;из города Усолье;55.142838;61.417475
rp-nyrob;Рабочий поселок Ныроб;Пермский край;permskiy-prikame-kray;из рабочего поселка Ныроб;55.142838;61.417475
pgt-nyrob-1;ПГТ Ныроб-1;Пермский край;permskiy-prikame-kray;из ПГТ Ныроб-1;55.142838;61.417475
gorod-cherdyn;Город Чердынь;Пермский край;permskiy-prikame-kray;из города Чердынь;55.142838;61.417475
gorod-chernushka;Город Чернушка;Пермский край;permskiy-prikame-kray;из города Чернушка;55.142838;61.417475
rp-overyata-permskiy-prikame-kray;Рабочий поселок Оверята;Пермский край;permskiy-prikame-kray;из рабочего поселка Оверята;55.142838;61.417475
gorod-krasnokamsk-permskiy-prikame-kray;Город Краснокамск;Пермский край;permskiy-prikame-kray;из города Краснокамск;55.142838;61.417475
gorod-pskov;Город Псков;Псковская область;pskovskaya-obl;из города Псков;55.142838;61.417475
gorod-velikie-luki;Город Великие Луки;Псковская область;pskovskaya-obl;из города Великие Луки;55.142838;61.417475
rp-bezhanitsy;Рабочий поселок Бежаницы;Псковская область;pskovskaya-obl;из рабочего поселка Бежаницы;55.142838;61.417475
pgt-bezhanitsy;ПГТ Бежаницы;Псковская область;pskovskaya-obl;из ПГТ Бежаницы;55.142838;61.417475
rp-krasnyy-luch;Рабочий поселок Красный Луч;Псковская область;pskovskaya-obl;из рабочего поселка Красный Луч;55.142838;61.417475
pgt-krasnyy-luch;ПГТ Красный Луч;Псковская область;pskovskaya-obl;из ПГТ Красный Луч;55.142838;61.417475
gorod-velikie-luki-1;Город Великие Луки-1;Псковская область;pskovskaya-obl;из города Великие Луки-1;55.142838;61.417475
gorod-gdov;Город Гдов;Псковская область;pskovskaya-obl;из города Гдов;55.142838;61.417475
rp-dedovichi;Рабочий поселок Дедовичи;Псковская область;pskovskaya-obl;из рабочего поселка Дедовичи;55.142838;61.417475
pgt-dedovichi;ПГТ Дедовичи;Псковская область;pskovskaya-obl;из ПГТ Дедовичи;55.142838;61.417475
gorod-dno;Город Дно;Псковская область;pskovskaya-obl;из города Дно;55.142838;61.417475
rp-krasnogorodsk;Рабочий поселок Красногородск;Псковская область;pskovskaya-obl;из рабочего поселка Красногородск;55.142838;61.417475
pgt-krasnogorodsk;ПГТ Красногородск;Псковская область;pskovskaya-obl;из ПГТ Красногородск;55.142838;61.417475
rp-kunya;Рабочий поселок Кунья;Псковская область;pskovskaya-obl;из рабочего поселка Кунья;55.142838;61.417475
pgt-kunya;ПГТ Кунья;Псковская область;pskovskaya-obl;из ПГТ Кунья;55.142838;61.417475
rp-loknya;Рабочий поселок Локня;Псковская область;pskovskaya-obl;из рабочего поселка Локня;55.142838;61.417475
pgt-loknya;ПГТ Локня;Псковская область;pskovskaya-obl;из ПГТ Локня;55.142838;61.417475
gorod-nevel;Город Невель;Псковская область;pskovskaya-obl;из города Невель;55.142838;61.417475
gorod-novorzhev;Город Новоржев;Псковская область;pskovskaya-obl;из города Новоржев;55.142838;61.417475
gorod-novosokolniki;Город Новосокольники;Псковская область;pskovskaya-obl;из города Новосокольники;55.142838;61.417475
gorod-opochka;Город Опочка;Псковская область;pskovskaya-obl;из города Опочка;55.142838;61.417475
gorod-ostrov;Город Остров;Псковская область;pskovskaya-obl;из города Остров;55.142838;61.417475
rp-palkino;Рабочий поселок Палкино;Псковская область;pskovskaya-obl;из рабочего поселка Палкино;55.142838;61.417475
gorod-pechory;Город Печоры;Псковская область;pskovskaya-obl;из города Печоры;55.142838;61.417475
rp-plyussa;Рабочий поселок Плюсса;Псковская область;pskovskaya-obl;из рабочего поселка Плюсса;55.142838;61.417475
rp-zaplyuse;Рабочий поселок Заплюсье;Псковская область;pskovskaya-obl;из рабочего поселка Заплюсье;55.142838;61.417475
gorod-porkhov;Город Порхов;Псковская область;pskovskaya-obl;из города Порхов;55.142838;61.417475
gorod-pustoshka;Город Пустошка;Псковская область;pskovskaya-obl;из города Пустошка;55.142838;61.417475
rp-pushkinskie-gory;Рабочий поселок Пушкинские Горы;Псковская область;pskovskaya-obl;из рабочего поселка Пушкинские Горы;55.142838;61.417475
pgt-pushkinskie-gory;ПГТ Пушкинские Горы;Псковская область;pskovskaya-obl;из ПГТ Пушкинские Горы;55.142838;61.417475
gorod-pytalovo;Город Пыталово;Псковская область;pskovskaya-obl;из города Пыталово;55.142838;61.417475
rp-idritsa;Рабочий поселок Идрица;Псковская область;pskovskaya-obl;из рабочего поселка Идрица;55.142838;61.417475
rp-sosnovyy-bor;Рабочий поселок Сосновый Бор;Псковская область;pskovskaya-obl;из рабочего поселка Сосновый Бор;55.142838;61.417475
pgt-sosnovyy-bor;ПГТ Сосновый Бор;Псковская область;pskovskaya-obl;из ПГТ Сосновый Бор;55.142838;61.417475
gorod-sebezh;Город Себеж;Псковская область;pskovskaya-obl;из города Себеж;55.142838;61.417475
rp-strugi-krasnye;Рабочий поселок Струги Красные;Псковская область;pskovskaya-obl;из рабочего поселка Струги Красные;55.142838;61.417475
pgt-strugi-krasnye;ПГТ Струги Красные;Псковская область;pskovskaya-obl;из ПГТ Струги Красные;55.142838;61.417475
rp-usvyaty;Рабочий поселок Усвяты;Псковская область;pskovskaya-obl;из рабочего поселка Усвяты;55.142838;61.417475
pgt-usvyaty;ПГТ Усвяты;Псковская область;pskovskaya-obl;из ПГТ Усвяты;55.142838;61.417475
gorod-rostov-na-donu;Город Ростов-на-Дону;Ростовская область;rostovskaya-obl;из города Ростов-на-Дону;55.142838;61.417475
gorod-bataysk;Город Батайск;Ростовская область;rostovskaya-obl;из города Батайск;55.142838;61.417475
gorod-volgodonsk;Город Волгодонск;Ростовская область;rostovskaya-obl;из города Волгодонск;55.142838;61.417475
stanitsa-krasnoyarskaya;Станица Красноярская;Ростовская область;rostovskaya-obl;из станицы Красноярская;55.142838;61.417475
stanitsa-solenovskaya;Станица Соленовская;Ростовская область;rostovskaya-obl;из станицы Соленовская;55.142838;61.417475
gorod-gukovo;Город Гуково;Ростовская область;rostovskaya-obl;из города Гуково;55.142838;61.417475
gorod-donetsk;Город Донецк;Ростовская область;rostovskaya-obl;из города Донецк;55.142838;61.417475
gorod-zverevo;Город Зверево;Ростовская область;rostovskaya-obl;из города Зверево;55.142838;61.417475
gorod-kamensk-shakhtinskiy;Город Каменск-Шахтинский;Ростовская область;rostovskaya-obl;из города Каменск-Шахтинский;55.142838;61.417475
rp-rts;Рабочий поселок РТС;Ростовская область;rostovskaya-obl;из рабочего поселка РТС;55.142838;61.417475
gorod-novocherkassk;Город Новочеркасск;Ростовская область;rostovskaya-obl;из города Новочеркасск;55.142838;61.417475
gorod-novoshakhtinsk;Город Новошахтинск;Ростовская область;rostovskaya-obl;из города Новошахтинск;55.142838;61.417475
pgt-kirova-rostovskaya-obl;ПГТ Кирова;Ростовская область;rostovskaya-obl;из ПГТ Кирова;55.142838;61.417475
pgt-gorkogo;ПГТ Горького;Ростовская область;rostovskaya-obl;из ПГТ Горького;55.142838;61.417475
gorod-taganrog;Город Таганрог;Ростовская область;rostovskaya-obl;из города Таганрог;55.142838;61.417475
gorod-shakhty;Город Шахты;Ростовская область;rostovskaya-obl;из города Шахты;55.142838;61.417475
pgt-ayuta;ПГТ Аюта;Ростовская область;rostovskaya-obl;из ПГТ Аюта;55.142838;61.417475
pgt-mayskiy-rostovskaya-obl;ПГТ Майский;Ростовская область;rostovskaya-obl;из ПГТ Майский;55.142838;61.417475
pgt-talovyy;ПГТ Таловый;Ростовская область;rostovskaya-obl;из ПГТ Таловый;55.142838;61.417475
gorod-azov;Город Азов;Ростовская область;rostovskaya-obl;из города Азов;55.142838;61.417475
stanitsa-elizavetinskaya-rostovskaya-obl;Станица Елизаветинская;Ростовская область;rostovskaya-obl;из станицы Елизаветинская;55.142838;61.417475
gorod-azov-rostovskaya-obl;Город Азов;Ростовская область;rostovskaya-obl;из города Азов;55.142838;61.417475
stanitsa-mishkinskaya;Станица Мишкинская;Ростовская область;rostovskaya-obl;из станицы Мишкинская;55.142838;61.417475
stanitsa-grushevskaya;Станица Грушевская;Ростовская область;rostovskaya-obl;из станицы Грушевская;55.142838;61.417475
stanitsa-olginskaya-rostovskaya-obl;Станица Ольгинская;Ростовская область;rostovskaya-obl;из станицы Ольгинская;55.142838;61.417475
stanitsa-starocherkasskaya;Станица Старочеркасская;Ростовская область;rostovskaya-obl;из станицы Старочеркасская;55.142838;61.417475
gorod-aksay;Город Аксай;Ростовская область;rostovskaya-obl;из города Аксай;55.142838;61.417475
stanitsa-bagaevskaya;Станица Багаевская;Ростовская область;rostovskaya-obl;из станицы Багаевская;55.142838;61.417475
stanitsa-manychskaya;Станица Манычская;Ростовская область;rostovskaya-obl;из станицы Манычская;55.142838;61.417475
stanitsa-krasnodonetskaya;Станица Краснодонецкая;Ростовская область;rostovskaya-obl;из станицы Краснодонецкая;55.142838;61.417475
rp-sholokhovskiy;Рабочий поселок Шолоховский;Ростовская область;rostovskaya-obl;из рабочего поселка Шолоховский;55.142838;61.417475
gorod-belaya-kalitva;Город Белая Калитва;Ростовская область;rostovskaya-obl;из города Белая Калитва;55.142838;61.417475
stanitsa-bokovskaya;Станица Боковская;Ростовская область;rostovskaya-obl;из станицы Боковская;55.142838;61.417475
stanitsa-karginskaya;Станица Каргинская;Ростовская область;rostovskaya-obl;из станицы Каргинская;55.142838;61.417475
stanitsa-krasnokutskaya;Станица Краснокутская;Ростовская область;rostovskaya-obl;из станицы Краснокутская;55.142838;61.417475
stanitsa-kazanskaya-rostovskaya-obl;Станица Казанская;Ростовская область;rostovskaya-obl;из станицы Казанская;55.142838;61.417475
stanitsa-meshkovskaya;Станица Мешковская;Ростовская область;rostovskaya-obl;из станицы Мешковская;55.142838;61.417475
stanitsa-migulinskaya;Станица Мигулинская;Ростовская область;rostovskaya-obl;из станицы Мигулинская;55.142838;61.417475
stanitsa-shumilinskaya;Станица Шумилинская;Ростовская область;rostovskaya-obl;из станицы Шумилинская;55.142838;61.417475
stanitsa-romanovskaya;Станица Романовская;Ростовская область;rostovskaya-obl;из станицы Романовская;55.142838;61.417475
stanitsa-bolshovskaya;Станица Большовская;Ростовская область;rostovskaya-obl;из станицы Большовская;55.142838;61.417475
stanitsa-dubentsovskaya;Станица Дубенцовская;Ростовская область;rostovskaya-obl;из станицы Дубенцовская;55.142838;61.417475
stanitsa-kargalskaya;Станица Каргальская;Ростовская область;rostovskaya-obl;из станицы Каргальская;55.142838;61.417475
stanitsa-andreevskaya-rostovskaya-obl;Станица Андреевская;Ростовская область;rostovskaya-obl;из станицы Андреевская;55.142838;61.417475
stanitsa-baklanovskaya-rostovskaya-obl;Станица Баклановская;Ростовская область;rostovskaya-obl;из станицы Баклановская;55.142838;61.417475
stanitsa-zhukovskaya;Станица Жуковская;Ростовская область;rostovskaya-obl;из станицы Жуковская;55.142838;61.417475
stanitsa-malaya-luchka;Станица Малая Лучка;Ростовская область;rostovskaya-obl;из станицы Малая Лучка;55.142838;61.417475
stanitsa-podgorenskaya;Станица Подгоренская;Ростовская область;rostovskaya-obl;из станицы Подгоренская;55.142838;61.417475
stanitsa-podgornenskaya;Станица Подгорненская;Ростовская область;rostovskaya-obl;из станицы Подгорненская;55.142838;61.417475
stanitsa-erketinovskaya;Станица Эркетиновская;Ростовская область;rostovskaya-obl;из станицы Эркетиновская;55.142838;61.417475
stanitsa-egorlykskaya;Станица Егорлыкская;Ростовская область;rostovskaya-obl;из станицы Егорлыкская;55.142838;61.417475
stanitsa-novorogovskaya;Станица Новороговская;Ростовская область;rostovskaya-obl;из станицы Новороговская;55.142838;61.417475
stanitsa-mechetinskaya;Станица Мечетинская;Ростовская область;rostovskaya-obl;из станицы Мечетинская;55.142838;61.417475
gorod-zernograd;Город Зерноград;Ростовская область;rostovskaya-obl;из города Зерноград;55.142838;61.417475
stanitsa-kuteynikovskaya;Станица Кутейниковская;Ростовская область;rostovskaya-obl;из станицы Кутейниковская;55.142838;61.417475
stanitsa-kagalnitskaya;Станица Кагальницкая;Ростовская область;rostovskaya-obl;из станицы Кагальницкая;55.142838;61.417475
stanitsa-kirovskaya;Станица Кировская;Ростовская область;rostovskaya-obl;из станицы Кировская;55.142838;61.417475
stanitsa-khomutovskaya;Станица Хомутовская;Ростовская область;rostovskaya-obl;из станицы Хомутовская;55.142838;61.417475
rp-glubokiy;Рабочий поселок Глубокий;Ростовская область;rostovskaya-obl;из рабочего поселка Глубокий;55.142838;61.417475
stanitsa-kalitvenskaya;Станица Калитвенская;Ростовская область;rostovskaya-obl;из станицы Калитвенская;55.142838;61.417475
stanitsa-bogoyavlenskaya;Станица Богоявленская;Ростовская область;rostovskaya-obl;из станицы Богоявленская;55.142838;61.417475
stanitsa-mariinskaya;Станица Мариинская;Ростовская область;rostovskaya-obl;из станицы Мариинская;55.142838;61.417475
stanitsa-nikolaevskaya-rostovskaya-obl;Станица Николаевская;Ростовская область;rostovskaya-obl;из станицы Николаевская;55.142838;61.417475
gorod-konstantinovsk;Город Константиновск;Ростовская область;rostovskaya-obl;из города Константиновск;55.142838;61.417475
stanitsa-vladimirovskaya;Станица Владимировская;Ростовская область;rostovskaya-obl;из станицы Владимировская;55.142838;61.417475
rp-uglerodovskiy;Рабочий поселок Углеродовский;Ростовская область;rostovskaya-obl;из рабочего поселка Углеродовский;55.142838;61.417475
rp-gornyy-rostovskaya-obl;Рабочий поселок Горный;Ростовская область;rostovskaya-obl;из рабочего поселка Горный;55.142838;61.417475
gorod-krasnyy-sulin;Город Красный Сулин;Ростовская область;rostovskaya-obl;из города Красный Сулин;55.142838;61.417475
rp-gornyy-rostovskaya-obl;Рабочий поселок Горный;Ростовская область;rostovskaya-obl;из рабочего поселка Горный;55.142838;61.417475
stanitsa-malchevskaya;Станица Мальчевская;Ростовская область;rostovskaya-obl;из станицы Мальчевская;55.142838;61.417475
stanitsa-staraya-stanitsa-rostovskaya-obl;Станица Старая Станица;Ростовская область;rostovskaya-obl;из станицы Старая Станица;55.142838;61.417475
gorod-millerovo;Город Миллерово;Ростовская область;rostovskaya-obl;из города Миллерово;55.142838;61.417475
stanitsa-milyutinskaya;Станица Милютинская;Ростовская область;rostovskaya-obl;из станицы Милютинская;55.142838;61.417475
stanitsa-selivanovskaya;Станица Селивановская;Ростовская область;rostovskaya-obl;из станицы Селивановская;55.142838;61.417475
stanitsa-volno-donskaya;Станица Вольно-Донская;Ростовская область;rostovskaya-obl;из станицы Вольно-Донская;55.142838;61.417475
stanitsa-novopavlovskaya;Станица Новопавловская;Ростовская область;rostovskaya-obl;из станицы Новопавловская;55.142838;61.417475
stanitsa-chertkovskaya;Станица Чертковская;Ростовская область;rostovskaya-obl;из станицы Чертковская;55.142838;61.417475
gorod-morozovsk;Город Морозовск;Ростовская область;rostovskaya-obl;из города Морозовск;55.142838;61.417475
stanitsa-oblivskaya;Станица Обливская;Ростовская область;rostovskaya-obl;из станицы Обливская;55.142838;61.417475
rp-kamenolomni;Рабочий поселок Каменоломни;Ростовская область;rostovskaya-obl;из рабочего поселка Каменоломни;55.142838;61.417475
stanitsa-bessergenevskaya;Станица Бессергеневская;Ростовская область;rostovskaya-obl;из станицы Бессергеневская;55.142838;61.417475
stanitsa-zaplavskaya;Станица Заплавская;Ростовская область;rostovskaya-obl;из станицы Заплавская;55.142838;61.417475
stanitsa-krivyanskaya;Станица Кривянская;Ростовская область;rostovskaya-obl;из станицы Кривянская;55.142838;61.417475
stanitsa-budennovskaya;Станица Буденновская;Ростовская область;rostovskaya-obl;из станицы Буденновская;55.142838;61.417475
gorod-proletarsk;Город Пролетарск;Ростовская область;rostovskaya-obl;из города Пролетарск;55.142838;61.417475
gorod-salsk;Город Сальск;Ростовская область;rostovskaya-obl;из города Сальск;55.142838;61.417475
stanitsa-zadono-kagalnitskaya;Станица Задоно-Кагальницкая;Ростовская область;rostovskaya-obl;из станицы Задоно-Кагальницкая;55.142838;61.417475
stanitsa-kochetovskaya;Станица Кочетовская;Ростовская область;rostovskaya-obl;из станицы Кочетовская;55.142838;61.417475
stanitsa-novozolotovskaya;Станица Новозолотовская;Ростовская область;rostovskaya-obl;из станицы Новозолотовская;55.142838;61.417475
gorod-semikarakorsk;Город Семикаракорск;Ростовская область;rostovskaya-obl;из города Семикаракорск;55.142838;61.417475
stanitsa-sovetskaya-rostovskaya-obl;Станица Советская;Ростовская область;rostovskaya-obl;из станицы Советская;55.142838;61.417475
stanitsa-mityakinskaya;Станица Митякинская;Ростовская область;rostovskaya-obl;из станицы Митякинская;55.142838;61.417475
rp-rudoupravlenie;Рабочий поселок Рудоуправление;Ростовская область;rostovskaya-obl;из рабочего поселка Рудоуправление;55.142838;61.417475
stanitsa-tatsinskaya;Станица Тацинская;Ростовская область;rostovskaya-obl;из станицы Тацинская;55.142838;61.417475
stanitsa-ermakovskaya;Станица Ермаковская;Ростовская область;rostovskaya-obl;из станицы Ермаковская;55.142838;61.417475
rp-zhirnov;Рабочий поселок Жирнов;Ростовская область;rostovskaya-obl;из рабочего поселка Жирнов;55.142838;61.417475
stanitsa-skosyrskaya;Станица Скосырская;Ростовская область;rostovskaya-obl;из станицы Скосырская;55.142838;61.417475
rp-ust-donetskiy;Рабочий поселок Усть-Донецкий;Ростовская область;rostovskaya-obl;из рабочего поселка Усть-Донецкий;55.142838;61.417475
stanitsa-verkhnekundryuchenskaya;Станица Верхнекундрюченская;Ростовская область;rostovskaya-obl;из станицы Верхнекундрюченская;55.142838;61.417475
stanitsa-melikhovskaya;Станица Мелиховская;Ростовская область;rostovskaya-obl;из станицы Мелиховская;55.142838;61.417475
stanitsa-nizhnekundryuchenskaya;Станица Нижнекундрюченская;Ростовская область;rostovskaya-obl;из станицы Нижнекундрюченская;55.142838;61.417475
